HomeOdds,DrawOdds,AwayOdds,Winner,HTP,ATP,HM1,HM2,HM3,AM1,AM2,AM3,HomeTeamLP,AwayTeamLP,HTGD,ATGD,DiffFormPts,DiffLP
2.6,3.3,3.0,0,1.52631578947,1.0,L,L,L,D,W,L,4.0,1.0,0.315789473684,-0.315789473684,-0.157894736842,3.0
1.95,3.6,4.2,-1,1.3684210526299998,1.3684210526299998,W,L,D,W,L,D,11.0,9.0,0.421052631579,0.0,-0.0526315789474,2.0
2.1,3.4,4.0,0,1.5789473684200002,0.947368421053,D,W,W,W,D,L,10.0,8.0,0.368421052632,-0.421052631579,0.368421052632,2.0
1.44,4.75,8.0,1,1.89473684211,1.05263157895,L,W,W,D,W,W,3.0,18.0,0.6842105263160001,-0.526315789474,-0.0526315789474,-15.0
3.75,3.5,2.1,-1,1.52631578947,1.68421052632,D,W,W,W,W,L,18.0,5.0,0.263157894737,0.894736842105,0.263157894737,13.0
2.05,3.6,3.8,1,0.894736842105,0.421052631579,L,W,D,D,D,L,18.0,17.0,-0.631578947368,-0.894736842105,0.105263157895,1.0
3.6,3.4,2.2,1,1.3684210526299998,1.26315789474,D,D,D,W,L,L,12.0,7.0,0.210526315789,0.210526315789,0.0526315789474,5.0
2.2,3.25,3.75,1,1.05263157895,0.894736842105,L,L,D,L,D,W,13.0,15.0,-0.368421052632,-0.736842105263,-0.210526315789,-2.0
4.33,4.0,1.85,0,2.0,1.84210526316,L,W,W,W,L,W,14.0,2.0,0.631578947368,0.894736842105,0.0526315789474,12.0
5.5,3.9,1.7,-1,0.631578947368,1.4210526315799998,L,L,L,W,L,D,16.0,6.0,-0.947368421053,-0.0526315789474,-0.210526315789,10.0
1.44,4.5,9.0,0,1.0952380952399998,1.2380952381,W,D,D,W,W,L,1.0,13.0,-0.14285714285700002,-0.238095238095,0.047619047619,-12.0
2.88,3.4,2.6,0,1.42857142857,2.0,L,W,W,W,W,L,6.0,3.0,-0.0952380952381,0.761904761905,-0.238095238095,3.0
1.53,4.75,6.0,0,1.85714285714,1.28571428571,W,D,W,D,L,W,2.0,11.0,0.8571428571430001,0.333333333333,0.238095238095,-9.0
1.95,3.5,4.33,1,1.14285714286,1.38095238095,L,L,W,L,L,D,7.0,18.0,0.0952380952381,0.14285714285700002,-0.190476190476,-11.0
2.05,3.3,4.2,1,1.38095238095,1.0952380952399998,L,W,W,W,W,L,9.0,18.0,0.0,-0.428571428571,-0.14285714285700002,-9.0
1.8,3.6,5.25,-1,0.904761904762,0.714285714286,L,D,W,W,L,L,8.0,16.0,-0.428571428571,-0.8095238095239999,0.0952380952381,-8.0
1.75,3.8,5.25,-1,1.71428571429,1.90476190476,D,W,W,D,D,L,5.0,14.0,0.8571428571430001,0.5714285714289999,0.0952380952381,-9.0
1.91,3.6,4.5,1,0.954545454545,1.04545454545,L,D,L,L,W,W,18.0,18.0,-0.636363636364,-0.5,-0.181818181818,0.0
1.36,5.25,9.5,1,1.63636363636,0.8181818181820001,L,D,W,W,W,L,5.0,16.0,0.7727272727269999,-0.6818181818179999,0.181818181818,-11.0
1.73,3.75,5.5,1,1.22727272727,1.22727272727,W,L,L,D,W,W,7.0,13.0,0.181818181818,-0.227272727273,-0.0454545454545,-6.0
1.83,3.75,4.75,0,1.09090909091,1.27272727273,D,W,D,D,D,L,1.0,11.0,-0.13636363636399998,0.318181818182,0.181818181818,-10.0
3.6,3.4,2.2,0,0.5,1.95454545455,W,L,L,W,D,D,17.0,14.0,-0.909090909091,0.590909090909,-0.13636363636399998,3.0
2.5,3.4,3.0,1,0.8181818181820001,1.59090909091,D,L,L,W,W,W,15.0,12.0,-0.7272727272730001,0.409090909091,-0.409090909091,3.0
1.4,5.25,8.5,1,1.81818181818,1.40909090909,D,W,D,L,L,D,2.0,10.0,0.8181818181820001,0.13636363636399998,0.13636363636399998,-8.0
2.3,3.25,3.5,-1,1.40909090909,1.54545454545,D,L,W,D,W,D,6.0,4.0,-0.0909090909091,0.318181818182,0.0909090909091,2.0
4.33,3.6,1.95,0,1.45454545455,1.95454545455,W,L,W,D,W,W,9.0,3.0,0.0909090909091,0.7272727272730001,-0.0454545454545,6.0
2.38,3.25,3.4,1,0.863636363636,1.3181818181799998,L,L,D,L,L,L,8.0,18.0,-0.5,0.0454545454545,0.0454545454545,-10.0
5.0,4.0,1.73,0,1.52173913043,1.86956521739,L,W,W,W,D,W,12.0,2.0,0.347826086957,0.9565217391299998,-0.0434782608696,10.0
2.05,3.5,4.0,1,1.2608695652200002,0.913043478261,L,L,L,W,D,L,18.0,15.0,0.0,-0.652173913043,-0.130434782609,3.0
3.0,3.4,2.5,0,0.782608695652,1.0434782608700002,L,W,W,W,L,D,16.0,18.0,-0.782608695652,-0.478260869565,0.0434782608696,-2.0
2.1,3.3,4.0,0,1.1739130434799998,0.521739130435,L,D,W,D,W,L,13.0,17.0,-0.347826086957,-0.8695652173909999,0.08695652173910001,-4.0
1.91,3.5,4.75,-1,1.60869565217,1.30434782609,W,D,W,W,W,L,4.0,7.0,0.347826086957,0.304347826087,-0.0434782608696,-3.0
2.1,3.5,3.8,1,1.91304347826,1.4347826087,D,W,D,D,W,L,14.0,9.0,0.5652173913040001,0.08695652173910001,-0.17391304347800002,5.0
3.6,3.5,2.15,-1,1.34782608696,1.69565217391,L,L,L,W,L,D,10.0,5.0,-0.0434782608696,0.8695652173909999,-0.347826086957,5.0
4.33,3.5,1.95,-1,1.0,1.34782608696,L,L,W,L,D,L,18.0,6.0,-0.608695652174,-0.130434782609,-0.0434782608696,12.0
2.1,3.5,3.9,-1,1.91304347826,1.08695652174,D,D,W,D,D,W,3.0,1.0,0.6956521739129999,-0.130434782609,0.0434782608696,2.0
1.73,3.8,5.5,-1,1.2608695652200002,0.9565217391299998,D,D,D,W,L,L,11.0,8.0,0.304347826087,-0.434782608696,-0.0434782608696,3.0
2.63,3.1,3.1,0,1.16666666667,1.04166666667,D,L,D,W,W,L,13.0,8.0,-0.333333333333,-0.375,0.0416666666667,5.0
8.0,4.75,1.45,-1,0.791666666667,1.83333333333,D,L,W,D,W,D,16.0,2.0,-0.75,0.916666666667,-0.08333333333330001,14.0
4.5,3.75,1.85,-1,0.958333333333,1.75,L,L,L,W,W,L,18.0,5.0,-0.625,0.916666666667,-0.166666666667,13.0
1.7,3.75,5.75,1,1.54166666667,1.375,L,W,D,L,D,W,4.0,9.0,0.29166666666700003,-0.0416666666667,0.0416666666667,-5.0
2.63,3.4,2.88,1,1.95833333333,1.41666666667,W,D,W,W,L,D,14.0,6.0,0.666666666667,-0.08333333333330001,0.08333333333330001,8.0
2.45,3.3,3.2,-1,1.29166666667,1.04166666667,L,L,L,D,W,L,10.0,18.0,-0.125,-0.458333333333,-0.166666666667,-8.0
1.75,3.75,5.25,0,1.83333333333,1.375,L,D,D,W,W,W,3.0,7.0,0.625,0.333333333333,-0.0416666666667,-4.0
1.91,3.5,4.75,1,1.5,0.541666666667,D,L,W,D,D,W,12.0,17.0,0.333333333333,-0.833333333333,0.208333333333,-5.0
3.2,3.25,2.5,-1,1.03846153846,1.42307692308,D,D,W,W,D,W,8.0,7.0,-0.346153846154,0.346153846154,-0.192307692308,1.0
2.38,3.4,3.25,0,0.884615384615,1.5,L,L,L,L,W,D,18.0,12.0,-0.769230769231,0.346153846154,-0.269230769231,6.0
1.53,4.2,7.5,-1,1.34615384615,1.1153846153799998,W,W,L,L,D,D,11.0,13.0,0.461538461538,-0.346153846154,0.192307692308,-2.0
2.25,3.3,3.6,-1,1.23076923077,1.26923076923,D,L,L,L,D,W,10.0,18.0,-0.153846153846,0.0,-0.115384615385,-8.0
1.44,4.75,8.0,1,1.15384615385,0.923076923077,D,D,W,W,L,L,1.0,15.0,-0.0769230769231,-0.692307692308,0.0,-14.0
2.05,3.4,4.1,-1,1.07692307692,1.26923076923,L,W,D,L,L,L,18.0,9.0,-0.461538461538,-0.269230769231,0.115384615385,9.0
5.25,3.75,1.75,1,0.769230769231,1.57692307692,D,L,D,D,W,L,16.0,4.0,-0.730769230769,0.384615384615,-0.115384615385,12.0
1.75,4.0,5.0,1,1.84615384615,2.03846153846,W,D,L,W,W,W,3.0,14.0,0.653846153846,0.769230769231,-0.269230769231,-11.0
4.75,3.6,1.85,-1,0.615384615385,1.34615384615,W,L,D,D,L,W,17.0,6.0,-0.769230769231,-0.153846153846,0.115384615385,11.0
2.1,3.75,3.6,-1,1.80769230769,1.84615384615,L,W,D,W,W,W,2.0,5.0,0.807692307692,1.0,-0.153846153846,-3.0
1.8,3.5,4.5,1,1.48148148148,0.8518518518520001,D,L,W,W,D,L,12.0,16.0,0.333333333333,-0.666666666667,0.0,-4.0
1.5,4.33,6.0,1,1.96296296296,0.888888888889,L,W,W,D,L,L,14.0,18.0,0.7037037037039999,-0.740740740741,0.333333333333,-4.0
2.8,3.25,2.5,-1,1.48148148148,1.22222222222,W,W,D,W,D,D,7.0,1.0,0.37037037037,0.07407407407410001,0.148148148148,6.0
1.62,3.75,5.5,1,1.33333333333,0.592592592593,W,L,L,L,W,L,9.0,17.0,-0.185185185185,-0.962962962963,-0.037037037037,-8.0
2.38,3.25,3.0,0,1.33333333333,1.03703703704,W,L,D,L,L,W,18.0,18.0,0.037037037037,-0.518518518519,0.0,0.0
2.6,3.1,2.8,1,1.18518518519,1.18518518519,W,L,D,L,D,L,13.0,10.0,-0.296296296296,-0.185185185185,0.148148148148,3.0
3.0,3.25,2.38,1,1.51851851852,1.88888888889,L,D,W,W,W,D,4.0,3.0,0.333333333333,0.666666666667,-0.037037037037,1.0
1.4,4.2,9.0,1,1.88888888889,1.0,W,W,W,L,D,D,5.0,8.0,1.0,-0.37037037037,0.259259259259,-3.0
7.5,4.5,1.5,-1,0.533333333333,1.83333333333,L,L,L,D,L,W,17.0,5.0,-1.1,0.9,-0.233333333333,12.0
1.57,4.33,6.25,1,2.0,0.8,W,D,W,L,L,L,14.0,15.0,0.7,-0.8666666666670001,0.233333333333,-1.0
1.75,3.8,5.25,0,1.33333333333,1.63333333333,D,W,W,W,W,W,1.0,12.0,0.133333333333,0.4,0.0333333333333,-11.0
3.0,3.4,2.5,-1,1.1,2.0,L,D,L,W,D,W,10.0,14.0,-0.233333333333,0.7,-0.266666666667,-4.0
2.25,3.3,3.6,-1,1.3,0.8,W,D,W,L,L,L,13.0,18.0,-0.2,-0.766666666667,0.3,-5.0
2.4,3.25,3.3,-1,1.2333333333299998,1.43333333333,L,L,D,D,W,W,18.0,9.0,-0.0333333333333,-0.1,-0.2,9.0
1.67,3.8,6.0,1,1.1,0.533333333333,W,W,L,L,L,L,8.0,17.0,-0.3,-1.1,0.133333333333,-9.0
2.7,3.5,2.7,-1,1.2666666666700002,1.73333333333,L,L,W,D,L,L,11.0,3.0,0.333333333333,0.533333333333,-0.0333333333333,8.0
2.63,3.4,2.88,1,1.41935483871,1.4516129032299998,W,D,L,D,L,W,7.0,6.0,0.258064516129,0.16129032258099998,-0.0967741935484,1.0
2.1,3.5,3.8,0,0.8064516129029999,0.8387096774189999,D,L,L,D,D,D,15.0,16.0,-0.8387096774189999,-0.612903225806,-0.16129032258099998,-1.0
1.83,3.75,4.75,-1,1.7,1.56666666667,D,W,L,L,W,W,2.0,4.0,0.7,0.333333333333,-0.1,-2.0
1.53,4.33,7.0,1,1.87096774194,1.22580645161,W,D,L,W,W,W,5.0,18.0,0.935483870968,-0.290322580645,0.0,-13.0
2.9,3.4,2.6,0,1.12121212121,1.21212121212,W,D,L,D,D,L,10.0,11.0,-0.212121212121,0.272727272727,0.0909090909091,-1.0
2.75,3.4,2.7,-1,1.33333333333,1.72727272727,L,W,D,W,W,L,1.0,2.0,0.212121212121,0.7575757575759999,-0.0606060606061,-1.0
2.7,3.4,2.8,0,1.21212121212,1.42424242424,D,D,L,L,W,W,11.0,7.0,0.272727272727,0.242424242424,-0.151515151515,4.0
2.3,3.4,3.4,1,0.7575757575759999,1.12121212121,L,L,D,D,W,L,15.0,8.0,-0.878787878788,-0.272727272727,-0.272727272727,7.0
2.4,3.3,3.25,-1,0.939393939394,0.8181818181820001,W,W,D,L,D,D,18.0,16.0,-0.636363636364,-0.636363636364,0.0909090909091,2.0
2.4,3.2,3.4,-1,1.21212121212,1.1515151515200002,L,D,L,D,L,L,13.0,18.0,-0.242424242424,-0.181818181818,0.121212121212,-5.0
1.22,7.0,17.0,1,1.60606060606,0.484848484848,L,W,W,L,L,L,4.0,17.0,0.272727272727,-1.21212121212,0.272727272727,-13.0
1.33,5.75,9.5,0,1.76470588235,1.11764705882,D,D,W,D,W,D,3.0,10.0,0.647058823529,-0.205882352941,0.117647058824,-7.0
3.6,3.5,2.15,-1,1.20588235294,1.58823529412,W,L,L,W,W,W,18.0,6.0,-0.441176470588,0.382352941176,-0.0294117647059,12.0
1.95,3.6,4.2,0,2.11764705882,1.55882352941,W,W,W,D,D,D,14.0,12.0,0.7647058823530001,0.35294117647100004,0.235294117647,2.0
4.5,3.75,1.85,-1,1.38235294118,1.91176470588,L,D,W,W,D,W,9.0,5.0,-0.176470588235,1.02941176471,-0.176470588235,4.0
6.0,4.5,1.57,0,0.8235294117649999,1.76470588235,W,L,L,W,W,W,15.0,2.0,-0.7647058823530001,0.8235294117649999,-0.176470588235,13.0
1.73,4.0,5.0,1,1.58823529412,1.20588235294,W,W,W,D,D,D,6.0,11.0,0.382352941176,0.264705882353,0.205882352941,-5.0
1.53,4.33,7.0,1,1.64705882353,1.11764705882,W,L,W,D,W,D,4.0,10.0,0.294117647059,-0.205882352941,0.117647058824,-6.0
1.57,4.33,6.5,1,1.55882352941,1.20588235294,D,D,D,W,D,L,12.0,18.0,0.35294117647100004,-0.14705882352900002,0.0882352941176,-6.0
1.29,6.0,13.0,1,1.76470588235,1.17647058824,D,D,W,L,L,D,3.0,13.0,0.647058823529,-0.264705882353,0.14705882352900002,-10.0
1.57,4.5,6.0,0,1.57142857143,0.828571428571,D,W,W,D,W,L,6.0,15.0,0.371428571429,-0.7428571428569999,0.171428571429,-9.0
3.1,3.5,2.4,-1,1.17142857143,1.3428571428600002,L,W,L,W,L,L,18.0,1.0,-0.457142857143,0.2,-0.0285714285714,17.0
7.5,4.2,1.53,-1,0.470588235294,1.47058823529,L,L,L,W,L,W,17.0,7.0,-1.20588235294,0.294117647059,-0.294117647059,10.0
1.3,6.0,11.0,1,1.74285714286,1.3428571428600002,D,W,W,L,L,D,2.0,9.0,0.8,-0.28571428571400004,0.171428571429,-7.0
1.75,3.7,5.5,1,2.08571428571,1.14285714286,D,W,W,L,W,D,14.0,8.0,0.7428571428569999,-0.314285714286,0.171428571429,6.0
4.5,4.0,1.8,0,0.885714285714,1.8,D,W,L,W,D,D,16.0,3.0,-0.514285714286,0.6857142857140001,-0.14285714285700002,13.0
1.22,7.0,15.0,0,1.94285714286,1.14285714286,W,W,D,L,L,L,5.0,13.0,1.11428571429,-0.314285714286,0.34285714285700003,-8.0
1.7,3.8,5.75,1,1.22222222222,0.444444444444,W,L,W,L,L,L,18.0,17.0,-0.166666666667,-1.22222222222,0.19444444444400005,1.0
2.75,3.3,2.8,0,1.3428571428600002,0.885714285714,L,L,D,D,W,L,9.0,16.0,-0.28571428571400004,-0.514285714286,-0.0571428571429,-7.0
2.0,3.6,4.0,1,0.828571428571,1.11428571429,D,W,L,D,D,W,15.0,10.0,-0.7428571428569999,-0.2,-0.0285714285714,5.0
1.29,6.5,11.0,1,1.8,0.885714285714,W,D,D,L,L,W,3.0,18.0,0.6857142857140001,-0.714285714286,0.114285714286,-15.0
4.0,3.4,2.1,-1,1.13888888889,1.63888888889,D,L,L,W,W,D,13.0,12.0,-0.305555555556,0.472222222222,-0.19444444444400005,1.0
2.0,3.8,3.8,1,1.17142857143,1.17142857143,L,D,D,L,W,L,11.0,18.0,0.14285714285700002,-0.457142857143,-0.0857142857143,-7.0
2.3,3.75,3.1,0,1.28947368421,2.10526315789,D,L,D,W,D,W,1.0,14.0,0.157894736842,0.8421052631579999,-0.157894736842,-13.0
2.4,3.6,3.0,0,1.1052631578899998,1.55263157895,D,L,D,D,W,L,13.0,6.0,-0.368421052632,0.34210526315800005,-0.157894736842,7.0
2.05,3.75,3.7,0,1.15789473684,1.0,L,L,W,W,W,D,18.0,16.0,-0.263157894737,-0.368421052632,-0.131578947368,2.0
6.0,4.75,1.53,0,1.21052631579,1.71052631579,W,W,L,D,L,W,8.0,2.0,-0.263157894737,0.7894736842110001,0.0263157894737,6.0
3.5,3.6,2.15,1,1.26315789474,1.6315789473700002,L,D,L,W,L,W,9.0,12.0,-0.394736842105,0.394736842105,-0.236842105263,-3.0
1.36,5.5,9.0,1,1.5789473684200002,1.1052631578899998,W,W,W,W,L,L,7.0,10.0,0.394736842105,-0.236842105263,0.210526315789,-3.0
4.5,4.0,1.8,1,0.894736842105,1.84210526316,D,W,D,L,D,D,15.0,5.0,-0.657894736842,1.0,0.0263157894737,10.0
1.8,4.0,4.5,1,1.15789473684,0.894736842105,L,L,W,W,L,L,11.0,18.0,0.0263157894737,-0.657894736842,0.0263157894737,-7.0
1.17,9.0,17.0,1,1.7894736842099996,0.447368421053,D,W,D,D,L,L,3.0,17.0,0.657894736842,-1.1842105263200002,0.210526315789,-14.0
1.67,4.2,5.25,1,1.65789473684,1.1052631578899998,L,W,D,D,L,L,4.0,18.0,0.315789473684,-0.526315789474,0.157894736842,-14.0
2.25,3.5,3.4,-1,2.0,1.4,D,W,W,W,D,L,10.0,8.0,1.0,0.4,0.6,2.0
1.67,3.8,6.0,1,2.0,1.0,W,W,W,L,D,W,11.0,18.0,1.0,0.0,1.0,-7.0
6.0,4.2,1.6,-1,1.4,1.4,D,L,W,W,W,D,18.0,2.0,0.4,0.4,0.0,16.0
1.5,4.33,8.0,1,0.8,0.8,L,W,D,D,L,W,1.0,18.0,-0.6,-0.4,0.0,-17.0
1.29,6.0,12.0,1,2.4,0.8,W,W,W,W,D,L,4.0,16.0,1.4,-0.4,1.6,-12.0
2.8,3.2,2.8,1,0.8,0.6,L,D,L,L,L,W,14.0,7.0,-0.2,-0.8,0.2,7.0
1.33,5.5,11.0,1,1.6,0.2,W,D,W,L,D,L,3.0,17.0,1.0,-1.0,1.4,-14.0
2.0,3.5,4.2,1,0.8,0.2,W,D,L,L,L,L,15.0,9.0,-0.2,-1.6,0.6,6.0
1.7,3.8,5.75,1,0.4,0.8,L,D,L,D,L,L,6.0,12.0,-0.6,-0.4,-0.4,-6.0
6.0,4.2,1.62,1,0.8,1.8,W,L,L,L,W,W,13.0,5.0,-0.2,0.8,-1.0,8.0
3.6,3.5,2.15,1,0.6666666666666666,2.1666666666666665,L,W,D,W,W,W,16.0,11.0,-1.0,1.1666666666666667,-1.5,5.0
2.4,3.5,3.1,1,1.6666666666666667,1.6666666666666667,W,W,W,L,D,W,2.0,10.0,0.8333333333333334,0.6666666666666666,0.0,-8.0
1.73,3.9,5.25,1,1.5,1.1666666666666667,L,L,W,W,L,W,5.0,1.0,0.3333333333333333,0.0,0.3333333333333333,4.0
3.75,3.5,2.1,-1,0.8333333333333334,1.8333333333333333,L,L,D,W,W,D,18.0,3.0,-0.3333333333333333,1.0,-1.0,15.0
2.38,3.3,3.3,0,0.16666666666666666,1.1666666666666667,L,L,L,W,L,D,9.0,14.0,-1.8333333333333333,0.16666666666666666,-1.0,-5.0
9.0,5.5,1.36,-1,0.6666666666666666,2.5,L,D,L,W,W,W,12.0,4.0,-0.5,1.8333333333333333,-1.8333333333333333,8.0
1.22,7.0,15.0,1,1.6666666666666667,1.1666666666666667,W,W,D,L,D,L,8.0,18.0,0.5,-0.16666666666666666,0.5,-10.0
2.88,3.25,2.7,-1,0.16666666666666666,1.1666666666666667,L,L,D,W,W,D,17.0,15.0,-1.0,0.3333333333333333,-1.0,2.0
2.8,3.3,2.75,-1,0.5,0.8333333333333334,L,L,L,W,L,D,7.0,6.0,-1.0,-0.3333333333333333,-0.3333333333333333,1.0
2.9,3.2,2.7,1,0.6666666666666666,1.1666666666666667,L,D,L,W,W,L,18.0,13.0,-0.8333333333333334,0.16666666666666666,-0.5,5.0
1.73,4.0,5.0,0,1.8571428571428568,1.4285714285714286,L,W,W,W,W,W,11.0,15.0,0.8571428571428571,0.42857142857142855,0.2857142857142857,-4.0
5.5,3.8,1.73,0,1.125,2.125,D,D,W,W,W,W,14.0,3.0,0.125,1.125,-0.875,11.0
1.5,4.75,7.0,0,2.25,1.75,L,W,W,D,L,W,4.0,11.0,1.375,0.75,0.25,-7.0
2.0,3.6,4.0,1,0.375,0.25,D,D,L,D,L,L,9.0,17.0,-1.375,-0.875,0.0,-8.0
1.57,4.5,6.0,1,1.625,1.0,W,L,L,D,L,W,10.0,1.0,0.375,-0.375,0.0,9.0
1.29,6.5,11.0,1,2.0,0.5,W,W,W,L,L,L,2.0,12.0,1.125,-0.75,1.75,-10.0
1.85,3.5,5.0,1,1.0,0.875,D,W,L,L,L,L,16.0,18.0,-0.625,-0.875,0.875,-2.0
2.15,3.5,3.6,-1,1.375,0.5,D,W,W,D,L,L,15.0,7.0,0.375,-1.125,1.25,8.0
2.25,3.3,3.6,-1,0.75,1.0,D,L,L,D,L,W,18.0,13.0,-0.375,-0.125,-0.625,5.0
1.4,4.8,9.5,1,1.125,0.875,D,W,W,L,W,L,6.0,18.0,0.125,-0.5,0.5,-12.0
2.2,3.5,3.5,0,2.0,1.625,W,W,W,D,W,L,8.0,5.0,1.0,0.625,0.75,3.0
2.38,3.3,3.3,0,0.4444444444444444,1.2222222222222223,L,L,L,W,D,L,12.0,13.0,-0.7777777777777778,0.0,-1.0,-1.0
1.29,6.0,13.0,1,1.8888888888888888,1.1111111111111112,D,W,W,D,D,D,8.0,14.0,0.8888888888888888,0.1111111111111111,0.7777777777777778,-6.0
2.05,3.5,3.9,1,0.8888888888888888,1.2222222222222223,L,D,L,L,D,W,1.0,15.0,-0.6666666666666666,0.2222222222222222,-0.6666666666666666,-14.0
1.67,4.0,5.75,1,0.7777777777777778,0.2222222222222222,W,D,L,L,D,L,7.0,17.0,-0.8888888888888888,-1.0,0.3333333333333333,-10.0
6.0,3.8,1.67,1,0.7777777777777778,1.6666666666666667,L,L,W,D,D,L,18.0,11.0,-0.6666666666666666,0.6666666666666666,-0.4444444444444444,7.0
4.2,3.6,1.95,0,1.2222222222222223,2.0,W,D,W,D,W,W,16.0,3.0,0.0,1.0,-0.3333333333333333,13.0
1.25,6.5,15.0,0,2.1111111111111107,0.6666666666666666,W,W,W,L,D,L,2.0,18.0,1.1111111111111112,-0.4444444444444444,1.5555555555555556,-16.0
3.1,3.3,2.5,-1,0.7777777777777778,0.6666666666666666,L,L,L,W,D,D,18.0,9.0,-1.3333333333333333,-1.0,-0.4444444444444444,9.0
2.15,3.4,3.8,1,1.7777777777777777,1.5555555555555556,W,W,L,D,D,W,10.0,5.0,0.6666666666666666,0.5555555555555556,0.2222222222222222,5.0
1.5,4.5,7.5,0,2.1111111111111107,1.3333333333333333,D,L,W,W,D,W,4.0,6.0,1.2222222222222223,0.3333333333333333,0.0,-2.0
5.25,4.0,1.7,-1,1.1,2.0,L,L,D,W,D,W,15.0,8.0,0.0,0.9,-0.6,7.0
1.2,7.0,19.0,0,1.4,1.0,L,D,D,W,L,L,5.0,18.0,0.1,-0.5,-0.1,-13.0
2.5,3.2,3.2,1,0.7,1.2,D,L,D,D,W,D,18.0,16.0,-0.4,0.0,-0.6,2.0
9.0,5.0,1.4,-1,0.2,2.0,L,L,D,D,W,W,17.0,2.0,-1.0,1.0,-1.2,15.0
1.62,4.2,6.0,0,1.9,1.1,D,D,W,W,L,D,3.0,1.0,0.9,-0.4,0.4,2.0
1.75,3.75,5.25,1,1.2,0.7,D,W,D,L,L,L,13.0,18.0,0.0,-1.4,0.8,-5.0
8.0,4.75,1.44,-1,1.0,2.0,L,D,D,D,D,L,14.0,4.0,0.0,1.1,-0.2,10.0
1.8,3.8,4.75,1,1.5,1.0,L,D,D,W,W,D,11.0,7.0,0.5,-0.7,-0.2,4.0
3.2,3.4,2.4,-1,1.3,1.9,D,W,D,W,W,W,6.0,10.0,0.3,1.0,0.2,-4.0
2.05,3.6,3.8,1,0.9,0.5,W,W,D,D,L,L,9.0,12.0,-0.7,-0.7,0.7,-3.0
2.6,3.4,2.9,0,1.5,2.0,W,D,L,D,W,D,5.0,2.0,0.25,1.0833333333333333,-0.4166666666666667,3.0
2.8,3.3,2.75,1,1.25,1.0,L,W,D,L,D,W,13.0,1.0,-0.3333333333333333,-0.4166666666666667,0.25,12.0
1.5,4.5,7.5,1,1.75,0.9166666666666666,D,D,D,D,L,W,3.0,7.0,0.75,-0.75,-0.08333333333333333,-4.0
6.5,4.5,1.53,-1,0.9166666666666666,2.0,L,L,L,D,W,D,15.0,4.0,-0.25,1.25,-0.4166666666666667,11.0
1.6,4.33,6.0,0,1.5,0.4166666666666667,L,W,L,L,L,D,11.0,12.0,0.16666666666666666,-0.9166666666666666,0.3333333333333333,-1.0
2.15,3.4,3.8,1,0.4166666666666667,0.8333333333333334,W,L,L,W,L,L,17.0,18.0,-1.0,-1.1666666666666667,0.08333333333333333,-1.0
2.3,3.4,3.4,-1,1.0833333333333333,1.0,D,W,W,L,L,D,9.0,16.0,-0.4166666666666667,-0.25,0.5,-7.0
3.4,3.6,2.2,0,1.0833333333333333,2.1666666666666665,L,L,D,W,W,W,6.0,8.0,0.0,1.3333333333333333,-0.6666666666666666,-2.0
7.0,4.0,1.57,-1,0.9166666666666666,2.083333333333333,D,W,D,W,W,W,18.0,10.0,-0.16666666666666666,1.4166666666666667,-0.75,8.0
1.95,3.4,4.5,1,1.0833333333333333,1.1666666666666667,W,L,L,W,D,W,14.0,18.0,-0.25,-0.3333333333333333,-0.16666666666666666,-4.0
3.1,3.2,2.6,0,0.7692307692307693,1.2307692307692308,L,W,L,W,W,L,18.0,14.0,-1.3076923076923077,0.07692307692307693,-0.3076923076923077,4.0
1.75,3.8,5.25,1,2.1538461538461537,1.8461538461538465,W,W,W,W,D,D,10.0,3.0,1.3846153846153846,0.7692307692307693,0.6153846153846154,7.0
1.17,8.5,19.0,1,2.0769230769230766,0.6153846153846154,D,W,W,W,W,L,8.0,17.0,1.2307692307692308,-0.6923076923076923,0.38461538461538464,-9.0
9.0,6.0,1.33,-1,1.0769230769230769,2.0769230769230766,L,W,D,W,D,W,18.0,4.0,-0.6153846153846154,1.2307692307692308,-0.15384615384615385,14.0
2.63,3.4,2.88,1,0.4615384615384616,0.8461538461538461,D,L,L,L,L,L,12.0,15.0,-0.8461538461538461,-0.3076923076923077,0.15384615384615385,-3.0
1.91,3.6,4.5,0,0.9230769230769232,0.8461538461538461,L,L,D,L,D,W,1.0,18.0,-0.4615384615384616,-0.2307692307692308,-0.07692307692307693,-17.0
1.45,4.75,8.0,0,1.4615384615384617,0.8461538461538461,D,W,D,L,D,L,5.0,7.0,0.2307692307692308,-0.7692307692307693,-0.07692307692307693,-2.0
2.2,3.4,3.6,1,1.0769230769230769,1.4615384615384617,D,L,L,D,L,W,6.0,11.0,0.0,0.15384615384615385,0.0,-5.0
2.4,3.3,3.3,-1,1.3846153846153846,1.0,W,L,W,L,D,W,13.0,9.0,-0.2307692307692308,-0.4615384615384616,0.0,4.0
1.4,5.0,9.0,1,1.9230769230769231,1.1538461538461535,D,D,W,W,L,L,2.0,16.0,1.0,-0.15384615384615385,0.15384615384615385,-14.0
4.2,3.75,1.91,1,1.25,2.125,L,D,L,W,W,W,11.0,2.0,0.0,1.3125,-0.5625,9.0
2.4,3.4,3.2,1,1.125,1.0,L,W,L,W,L,D,16.0,1.0,-0.25,-0.3125,0.125,15.0
1.29,6.5,11.0,1,1.875,1.3125,L,L,W,W,L,L,4.0,13.0,0.8125,-0.3125,0.0625,-9.0
